customer_id,age,gender,annual_income,city,membership_type,purchase_amount,quantity,signup_date,payment_method,rating,notes
100382,54.0,Female,64255.01,nan,Bronze,105.18,2,11-11-2021,UPI,1,
100280,41.0,M,44268.36,nan,Bronze,80.68,2,12-26-2023,Credit Card,3,
100127,56.0,female,48909.47,Delhi,Silver,165.72,,04 Jul 2022,Credit Card,4,
100708,45.0,MALE,,nan,Bronze,47.41,8,07/01/2023,UPI,2,
100778,43.0,nan,61664.49,nan,Bronze,136.33,5,20/04/2020,Debit Card,5,
100023,53.0,Female,84303.41,HYDERABAD,Platinum,39.09,3,09/10/2020,Net Banking,5,
100617,47.0,male,93203.24,Chennai ,Silver,288.87,4,12-01-2021,Credit Card,2,
100666,,Male,58415.81,HYDERABAD,Platinum,105.73,1,2022-10-25,Credit Card,2,
100283,49.0,Female,17374.65,mumbai,Bronze,123.95,4,12/08/2020,Debit Card,2,
100904,57.0,Female,67339.6,chennai,Gold,50.62,5,07-10-2020,COD,2,
100472,33.0,male,45567.62,Chennai ,Gold,225.23,1,2023-04-02,Debit Card,4,
100739,19.0,F,,Hyderabad,Gold,150.63,1,2020-09-21,Debit Card,2,
100368,28.0,Male,85989.97,CHENNAI,Bronze,138.81,2,05/07/2022,UPI,2,N/A
100026,34.0,F,71076.75, Mumbai,Gold,63.66,2,29/05/2021,COD,5,
100197,46.0,Female,30815.48,Hyderabad ,Platinum,133.55,3,05-11-2021,Credit Card,5,
100065,47.0,nan,79736.73,Bengaluru ,Gold,56.92,1,22 Aug 2021,Debit Card,4,
100016,28.0,MALE,68967.62,delhi,Bronze,20.32,3,09/09/2021,crypto,2,
100467,34.0,Female,70528.29,Mumbai,Gold,427.19,4,19/04/2022,Debit Card,3,
100298,34.0,Male,28073.26,hyderabad,Silver,86.81,4,06-30-2020,UPI,2,
100884,24.0,nan,48562.16, Delhi,Platinum,166.76,3,04-17-2022,Credit Card,2,
100622,38.0,Female,74396.5,Mumbai ,Gold,106.28,1,09-26-2020,Debit Card,3,
100337,30.0,nan,65267.52,nan,Bronze,66.47,4,09-13-2020,UPI,3,
100821,,Male,62829.27,Mumbai,Bronze,96.35,3,09-14-2022,COD,4,
100027,44.0,Female,63169.2,bengaluru,Gold,58.8,8,2019-11-13,Credit Card,2,
100589,41.0,nan,94802.49,Bengaluru,Platinum,19.15,7,2021-12-12,Credit Card,3,
100044,41.0,Male,96804.38,Delhi ,Silver,123.4,7,12-27-2021,crypto,1,
100498,34.0,MALE,78238.95,Chennai ,Platinum,111.76,8,08-02-2020,Debit Card,2,
100793,44.0,Male,82782.55,bengaluru,nan,329.59,7,18 May 2022,Net Banking,1,
100516,42.0,Female,67142.1,nan,Silver,216.44,5,18/07/2021,Debit Card,1,
100372,54.0,Female,, Bengaluru,Silver,183.03,3,11-18-2021,UPI,3,
100562,42.0,Male,,Bengaluru ,Bronze,15.15,9,12-31-2021,Debit Card,5,
100918,44.0,Male,57056.11,delhi,nan,$347.4,6,02-03-2022,UPI,5,
100455,39.0,Female,87675.79,BENGALURU,Silver,139.28,4,04-06-2019,Debit Card,1,
100388,44.0,nan,89185.29,Chennai,Gold,157.47,7,07-28-2023,Credit Card,4,
100072,24.0,Female,103328.9, Mumbai,Silver,69.26,3,2022-11-04,Net Banking,1,
100543,41.0,Female,81097.61,chennai,Silver,151.41,3,14 Apr 2021,Debit Card,2,
100457,51.0,MALE,53463.03,Hyderabad ,Silver,171.81,8,2020-05-07,UPI,4,
100634,21.0,male,88579.09,Mumbai,Gold,198.99,1,04/03/2022,Credit Card,1,
100432,44.0,M,70623.46, Hyderabad,Platinum,316.14,9,03 Sep 2023,Net Banking,3,
100628,54.0,male,26724.41,Mumbai ,Bronze,173.11,5,16 Sep 2023,Credit Card,1,
100654,25.0,female,53959.51,CHENNAI,Silver,89.8,7,2022-06-02,Debit Card,1,
100729,24.0,MALE,47760.35,nan,Silver,105.86,7,09/06/2022,COD,2,
100265,44.0,male,44121.12,CHENNAI,Silver,89.99,3,2019-09-15,UPI,1,
100210,34.0,Female,107422.87,chennai,Gold,127.33,4,06-28-2020,Credit Card,5,
100317,39.0,Female,110548.61, Bengaluru,Gold,149.76,9,06-12-2022,Debit Card,5,
100897,30.0,M,95586.27,chennai,Silver,68.81,6,28/04/2021,UPI,2,
100514,37.0,female,62994.05,nan,Bronze,47.96,4,19/02/2021,Net Banking,5,
100314,43.0,Female,74171.18, Mumbai,Bronze,53.68,1,26 Jun 2023,nan,5,
100535,19.0,MALE,83388.47,Hyderabad ,Bronze,151.59,9,2022-10-20,UPI,4,
100830,20.0,Male,59807.72,HYDERABAD,Silver,109.42,8,,Credit Card,2,
100320,24.0,Male,73933.23,nan,Platinum,176.41,4,2019-04-29,Debit Card,5,
100008,34.0,nan,96501.66,MUMBAI,Bronze,96.69,2,2020-07-27,Debit Card,2,
100394,44.0,Female,115638.09,nan,Silver,172.4,7,06-20-2022,Credit Card,3,
100142,26.0,Female,83224.76,BENGALURU,Bronze,289.44,5,23 Oct 2020,Net Banking,4,
100087,32.0,Male,28795.73,CHENNAI,Gold,119.3,7,03-24-2021,Credit Card,4,
100865,30.0,F,62849.33,Mumbai ,Bronze,220.77,6,08-20-2019,Credit Card,1,
100479,38.0,Female,81382.08, Delhi,nan,95.73,3,2020-09-04,UPI,1,
100504,20.0,Female,46847.65,Mumbai ,Bronze,87.05,4,2021-11-20,UPI,2,
100754,63.0,M,53292.43,Chennai,nan,82.25,4,08/12/2023,UPI,2,
100216,50.0,Female,62563.9,Mumbai,Gold,146.25,8,08-06-2023,Debit Card,3,
100581,19.0,Female,,nan,Gold,120.03,4,,Debit Card,1,
100563,39.0,Male,67910.3,nan,Platinum,84.82,9,29 Oct 2020,Credit Card,10,
100399,44.0,F,80778.16, Hyderabad,Gold,66.95,4,18 Sep 2020,nan,1,
100926,61.0,F,84576.83,CHENNAI,Bronze,81.98,7,03/12/2023,UPI,3,N/A
100669,32.0,female,53296.23,Delhi ,Bronze,94.92,7,01-29-2021,Debit Card,3,
100491,51.0,nan,,BENGALURU,Platinum,62.46,4,10 Oct 2023,Debit Card,3,
100253,59.0,male,49119.13,nan,Silver,212.01,4,24/01/2019,UPI,5,
100908,23 yrs,Female,48374.28,Chennai ,Gold,136.48,3,02-12-2022,Net Banking,1,
100469,-5.0,Male,62405.28,hyderabad,Bronze,75.43,4,10-24-2021,COD,1,
100915,50.0,female,71069.34,chennai,Platinum,91.53,1,10-08-2020,Credit Card,5,
100358,41.0,Female,68389.48, Delhi,Silver,154.29,5,2023-09-26,Credit Card,5,
100255,35.0,Female,69685.97,CHENNAI,Bronze,126.44,8,17 Aug 2023,UPI,5,
100277,29.0,Female,50107.53, Hyderabad,Platinum,132.36,2,2019-02-17,Net Banking,4,
100179,37.0,Female,67547.25, Delhi,Platinum,99.88,3,2020-09-05,Credit Card,2,
100282,,Female,78502.89,Chennai,Gold,58.21,3,01 Feb 2022,Net Banking,2,
100391,18.0,Male,45039.53,Mumbai,Gold,118.85,8,2022-01-14,Credit Card,4,
100509,31.0,Male,59398.63,Bengaluru,Silver,258.02,5,2023-12-14,Net Banking,1,
100750,27.0,Female,68514.01,Chennai,Bronze,81.97,9,02/08/2020,UPI,3,
100584,25.0,female,72780.75,bengaluru,Gold,116.58,6,2021-03-14,Net Banking,1,
100111,43.0,Female,72741.17,nan,Platinum,211.08,1,31/10/2020,Debit Card,4,
100130,27.0,Male,70133.17,nan,Gold,125.5,7,19 Apr 2019,Debit Card,2,
100145,-5.0,male,59815.81,DELHI,Bronze,113.86,5,2023-06-04,Net Banking,4,
100409,23.0,Female,63265.91,Hyderabad ,Bronze,215.5,8,07 Feb 2021,Debit Card,2,
100848,48.0,Female,80057.44,Chennai ,Bronze,79.15,5,03-21-2019,nan,3,
100646,36.0,Female,64848.65,Mumbai ,Platinum,192.43,9,2019-04-06,Credit Card,5,
100716,23.0,male,29870.47,Bengaluru,Silver,77.07,1,06/06/2022,Debit Card,1,
100906,63 yrs,nan,38556.08,nan,Platinum,177.85,3,10-17-2020,Net Banking,2,
100768,31.0,Male,114164.87,Hyderabad,Bronze,283.88,4,06-05-2022,Debit Card,2,
100073,27.0,Male,49731.21,Delhi ,Bronze,111.92,9,21/11/2020,Net Banking,4,
100909,39.0,Male,72928.17,DELHI,Bronze,71.91,7,2022-12-24,Debit Card,1,
100236,30.0,M,55876.88,Bengaluru ,Silver,51.61,7,2023-06-02,Debit Card,5,
100038,28.0,female,88775.68,BENGALURU,Silver,173.97,2,24/01/2020,COD,2,
